cell_id,week_index,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
CELL_036,102,-0.3523197551046826,-0.35571021035677314,-0.3489292998525921,shallow,382.8,23.245,-6.2285,1,0
CELL_037,102,-0.3503982366274164,-0.3521701052061957,-0.34862636804863695,shallow,258.6,14.412,-3.1809,1,0
CELL_038,102,-0.35011420400988835,-0.35209772192277644,-0.34813068609700015,mid,610.5,31.456,-9.1375,1,0
CELL_039,102,-0.3517649348202024,-0.35487416115480674,-0.348655708485598,shallow,464.1,18.957,-5.3443,1,0
CELL_044,61,-0.35045033463379427,-0.3517065500078031,-0.34919411925978544,shallow,355.3,14.717,-3.8896,1,0
CELL_045,61,-0.35002791019980034,-0.35224259168485367,-0.34781322871474746,mid,597.5,39.26,-12.3363,1,0
CELL_046,61,-0.3503744506618556,-0.35160350189805456,-0.3491453994256568,shallow,387.0,26.952,-7.9579,1,0
CELL_047,61,-0.3496030500862172,-0.35205500764735104,-0.3471510925250834,mid,512.0,38.304,-11.7907,1,0
CELL_048,61,-0.3498775521744042,-0.3522982312948103,-0.34745687305399753,mid,528.0,39.93,-12.8143,1,0
CELL_049,61,-0.3488604948635624,-0.3528311768052702,-0.3448898129218547,shallow,310.9,35.195,-11.0752,1,0
CELL_050,61,-0.35217714759017027,-0.3576167582257503,-0.34673753695459036,deep,3706.5,4.391,-1.08,0,0
CELL_051,61,-0.35031838035803536,-0.35164383935483307,-0.3489929213612378,deep,1566.6,7.226,-1.5592,0,0
CELL_052,61,-0.35008596492103117,-0.3514595435870413,-0.34871238625502116,mid,1263.7,5.845,-0.8285,0,0
CELL_053,61,-0.3503355270467185,-0.3527448521193513,-0.34792620197408536,deep,2366.2,2.42,0.0237,0,0
CELL_054,61,-0.35301113130008027,-0.35951482993905304,-0.34650743266110684,deep,3954.1,0.0,0.776,0,0
CELL_055,61,-0.35034303476977857,-0.3517241052580337,-0.34896196428152365,deep,1574.6,2.884,-0.254,0,0
CELL_056,61,-0.35025980514926275,-0.3521820907646824,-0.34833751953384356,deep,2950.8,2.909,-0.1875,0,0
CELL_057,61,-0.34898782901961345,-0.35208206940443915,-0.3458935886347877,deep,3237.2,5.207,-1.1284,0,0
CELL_058,61,-0.3451057106352219,-0.35345640817847473,-0.33675501309196904,deep,1560.4,9.369,-2.0028,0,0
CELL_059,61,-0.349322701738839,-0.3516401416249763,-0.3470052618527018,deep,3130.3,4.485,-0.5371,0,0
CELL_060,61,-0.35027110867360833,-0.35206792530873926,-0.3484742920384774,deep,1976.9,3.357,-0.0167,0,0
CELL_061,61,-0.35032530304472215,-0.3528381069548104,-0.3478124991346339,deep,2823.4,5.815,-1.2803,0,0
CELL_062,61,-0.35025154451170476,-0.3526912909690515,-0.347811798054358,deep,2827.3,1.172,0.2773,0,0
CELL_063,61,-0.3503187097780369,-0.35234978248943216,-0.3482876370666419,deep,2514.5,6.139,-0.9144,0,0
CELL_064,61,-0.3500978722758648,-0.35155489830546544,-0.34864084624626407,mid,1088.9,7.337,-0.9753,0,0
CELL_065,61,-0.34503866556457474,-0.3499461250093299,-0.34013120611981934,deep,3473.0,1.545,0.0395,0,0
CELL_066,61,-0.3496592740961532,-0.3533624266078449,-0.345956121584461,deep,1826.5,7.849,-1.8162,0,0
CELL_067,61,-0.3500418873013872,-0.3520722078915109,-0.3480115667112637,mid,1396.9,3.271,0.0033,0,0
CELL_068,61,-0.3430212028791766,-0.35489570521254965,-0.33114670054580375,mid,930.5,1.384,0.4111,0,0
CELL_069,61,-0.3501357827415417,-0.35233887334148495,-0.34793269214159817,deep,2690.9,0.0,0.8856,0,0
CELL_070,61,-0.35032420922582747,-0.35294410184191616,-0.3477043166097388,deep,2968.2,0.513,0.9471,0,0
CELL_071,61,-0.3500453446781064,-0.3515150592414722,-0.34857563011474013,mid,853.1,0.0,1.3239,0,0
CELL_072,61,-0.34883044246885947,-0.3510681459353242,-0.34659273900239473,deep,2438.7,1.272,0.0296,0,0
CELL_073,61,-0.3501098167896577,-0.3513008009704587,-0.3489188326088568,deep,1524.8,0.93,1.5996,0,0
CELL_074,61,-0.3502701027627867,-0.3528647025535937,-0.3476755029719797,deep,2864.6,3.259,-0.3724,0,0
CELL_075,61,-0.3501134370138283,-0.35123199811645334,-0.3489948759112036,mid,1358.0,4.671,-0.4541,0,0
CELL_076,61,-0.3502481576063119,-0.3531346874694317,-0.34736162774319174,deep,3011.0,5.857,-1.4909,0,0
CELL_077,61,-0.3502948366792218,-0.35210023574927374,-0.3484894376091697,deep,2037.6,3.037,0.079,0,0
CELL_078,61,-0.34810917358988,-0.3541502679410575,-0.342068079238702,deep,3797.5,5.085,-1.2581,0,0
CELL_079,61,-0.35014817115872665,-0.3522367202033888,-0.3480596221140644,mid,1240.1,6.359,-0.9782,0,0
CELL_080,61,-0.34866234572830834,-0.3529383563106256,-0.3443863351459913,deep,1891.4,4.2,-0.1265,0,0
CELL_081,61,-0.35011809833267793,-0.352239480346616,-0.34799671631873974,mid,1163.1,6.559,-1.0292,0,0
CELL_082,61,-0.3523658357655207,-0.3578705897765649,-0.34686108175447655,deep,3759.0,7.412,-2.2078,0,0
CELL_083,61,-0.34055370542009755,-0.34882325429758176,-0.33228415654261323,deep,3607.5,7.3,-1.6385,0,0
CELL_084,61,-0.3503358569398631,-0.35169554959165644,-0.3489761642880698,deep,1625.4,6.077,-0.9014,0,0
CELL_085,61,-0.35035235704841866,-0.3529406723109453,-0.34776404178589226,deep,2911.9,3.143,-0.403,0,0
CELL_086,61,-0.33984319922410716,-0.34658770211465567,-0.3330986963335589,deep,3415.1,3.085,-1.2259,0,0
CELL_087,61,-0.35027957539209803,-0.35285394041309387,-0.34770521037110186,deep,2576.6,4.541,-0.6154,0,0
CELL_088,61,-0.3503298465706953,-0.3525522176830489,-0.3481074754583414,deep,2494.9,3.944,-0.5349,0,0
CELL_089,61,-0.3499424312791555,-0.35309984230879216,-0.346785020249519,deep,1573.9,5.622,-0.9884,0,0
CELL_090,61,-0.35015641929820857,-0.3517354542027546,-0.348577384393663,mid,1097.9,5.268,-0.7381,0,0
CELL_091,61,-0.3521028091133144,-0.35768934912151196,-0.34651626910511724,deep,3671.1,4.323,-0.5427,0,0
CELL_092,61,-0.35187572394665234,-0.35730555482976467,-0.34644589306354,deep,3681.3,1.007,0.1759,0,0
CELL_093,61,-0.3501953229593193,-0.35271487696461173,-0.34767576895402647,deep,2825.9,3.026,-0.121,0,0
CELL_094,61,-0.35028028345491363,-0.3520582629238213,-0.34850230398600596,deep,1884.9,0.563,1.0597,0,0
CELL_095,61,-0.3502622144307008,-0.3520283761003571,-0.3484960527610451,deep,1917.5,2.487,0.2443,0,0
CELL_096,61,-0.34924613718900077,-0.3526766796664342,-0.3458155947115675,deep,3123.1,2.689,-0.2396,0,0
CELL_097,61,-0.3493777737410971,-0.35421708105708977,-0.3445384664251046,deep,3670.8,2.909,-0.5495,0,0
CELL_098,61,-0.34930779678566853,-0.3550352827278849,-0.34358031084345225,deep,3638.7,4.934,-1.1966,0,0
CELL_099,61,-0.3489005704512105,-0.35243719935501017,-0.3453639415474109,deep,3295.6,5.242,-1.148,0,0
CELL_000,62,-0.34939924631896613,-0.3515837853958751,-0.3472147072420575,shallow,424.7,33.856,-10.5695,1,0
CELL_001,62,-0.34965490264718857,-0.3515493769370771,-0.34776042835730003,mid,770.4,15.913,-4.3114,1,0
CELL_002,62,-0.34333213715340016,-0.35316894238687346,-0.33349533191992664,mid,639.2,21.948,-6.4959,1,0
CELL_003,62,-0.3497620546766245,-0.35188039507896346,-0.3476437142742857,mid,559.2,40.109,-13.1737,1,0
CELL_004,62,-0.3496747199729768,-0.3505614772646794,-0.34878796268127393,shallow,293.6,32.426,-9.9415,1,0
CELL_005,62,-0.3494955683489864,-0.35033177523010667,-0.34865936146786597,shallow,293.6,15.536,-3.7784,1,0
CELL_006,62,-0.3455033404412026,-0.35263062342575946,-0.33837605745664545,shallow,234.9,17.269,-4.5888,1,0
CELL_007,62,-0.3473620073557906,-0.35022639228828767,-0.3444976224232936,mid,719.7,31.361,-9.8148,1,0
CELL_008,62,-0.3492824485803147,-0.35166707556825516,-0.3468978215923738,mid,560.7,13.196,-3.5553,1,0
CELL_009,62,-0.34949967521649733,-0.352079557783774,-0.3469197926492209,mid,624.8,21.135,-5.5851,1,0
CELL_010,62,-0.3477987257506836,-0.3502121417993916,-0.3453853097019756,shallow,212.4,29.814,-9.4598,1,0
CELL_011,62,-0.3438766381158031,-0.3549071133033561,-0.3328461629282494,mid,781.9,33.982,-10.8318,1,0
CELL_012,62,-0.3487115163069642,-0.3499805236193913,-0.3474425089945368,mid,699.5,34.588,-10.3086,1,0
CELL_013,62,-0.350289772399922,-0.35157706615080436,-0.3490024786490396,shallow,327.4,19.953,-5.4875,1,0
CELL_014,62,-0.3487129610730943,-0.35072203870105534,-0.3467038834451329,shallow,309.1,32.37,-9.572,1,0
CELL_015,62,-0.3501935744755864,-0.3509698541973273,-0.34941729475384564,shallow,310.0,21.198,-5.8076,1,0
CELL_016,62,-0.3486866202515302,-0.3522137958014728,-0.34515944470158716,shallow,382.5,22.828,-6.862,1,0
CELL_017,62,-0.34949044834300486,-0.3519314931821734,-0.3470494035038362,mid,514.9,34.504,-10.6454,1,0
CELL_018,62,-0.3488184676117362,-0.35209647584734916,-0.34554045937612277,shallow,459.2,29.987,-9.331,1,0
CELL_019,62,-0.3504413073829087,-0.35171006723977105,-0.349172547526046,shallow,374.7,34.226,-10.4483,1,0
CELL_020,62,-0.3480483153125863,-0.3512039474615755,-0.34489268316359717,mid,567.1,31.04,-9.3202,1,0
CELL_021,62,-0.3477277037313003,-0.3520233203584372,-0.34343208710416306,shallow,283.7,29.288,-8.7159,1,0
CELL_022,62,-0.34916827707967435,-0.3513202294858345,-0.34701632467351384,shallow,375.3,14.767,-4.2054,1,0
CELL_023,62,-0.3503752768434644,-0.3518148661776203,-0.34893568750930853,shallow,419.8,24.38,-7.4831,1,0
CELL_024,62,-0.3496614935650889,-0.35182582575061166,-0.34749716137956627,shallow,473.6,19.655,-5.6275,1,0
CELL_025,62,-0.3492886113712309,-0.35105036960723585,-0.34752685313522574,mid,671.1,23.748,-7.1481,1,0
CELL_026,62,-0.35024697464389676,-0.3511144664575923,-0.3493794828302013,shallow,319.8,40.555,-13.3162,1,0
CELL_027,62,-0.35029982319691605,-0.35433676719658147,-0.3462628791972505,mid,508.5,26.558,-8.0307,1,0
CELL_028,62,-0.34530783913172464,-0.35293220989940005,-0.33768346836404955,mid,555.4,35.49,-11.5732,1,0
CELL_029,62,-0.34814582238870057,-0.3495640749547578,-0.3467275698226427,shallow,227.9,33.739,-10.3119,1,0
CELL_030,62,-0.3495103916946231,-0.35183818408162965,-0.3471825993076168,mid,564.5,35.764,-11.1437,1,0
CELL_031,62,-0.34545572812980757,-0.3538567542432516,-0.33705470201636367,shallow,302.3,28.577,-8.7746,1,0
CELL_032,62,-0.3490356190953233,-0.3500767895731657,-0.3479944486174812,shallow,239.0,26.949,-7.8132,1,0
CELL_033,62,-0.34963807790113927,-0.35089670248328636,-0.34837945331899217,mid,769.3,26.226,-8.4509,1,0
CELL_034,62,-0.3498510593493778,-0.35180295388490834,-0.34789916481384686,mid,779.4,20.18,-5.8767,1,0
CELL_035,62,-0.34860261159556116,-0.3498204633632591,-0.34738475982786343,mid,685.0,32.897,-10.5051,1,0
CELL_036,62,-0.3505919123322288,-0.3519535073262519,-0.3492303173382057,shallow,382.8,18.843,-4.9328,1,0
CELL_037,62,-0.3493732753999677,-0.35038609541516724,-0.3483604553847682,shallow,258.6,15.077,-3.7045,1,0
CELL_038,62,-0.3499112853637826,-0.3523334055311609,-0.34748916519640394,mid,610.5,30.875,-9.622,1,0
CELL_039,62,-0.35037829012275995,-0.3514575403669728,-0.3492990398785471,shallow,464.1,18.615,-5.209,1,0
CELL_040,62,-0.34922100127250244,-0.3507061165350698,-0.347735886009935,shallow,273.2,38.354,-11.809,1,0
CELL_041,62,-0.35082739960572956,-0.35258342488563554,-0.34907137432582347,shallow,497.1,40.757,-12.9426,1,0
CELL_042,62,-0.34928744037734144,-0.35016271294076073,-0.34841216781392226,shallow,220.6,39.215,-12.39,1,0
CELL_043,62,-0.3489121648971585,-0.3510661305091561,-0.34675819928516055,mid,745.6,25.216,-7.8254,1,0
CELL_044,62,-0.35003791615655705,-0.351138002123351,-0.3489378301897632,shallow,355.3,19.751,-5.4988,1,0
CELL_045,62,-0.3499578326911054,-0.352290962504712,-0.3476247028774992,mid,597.5,39.709,-12.4026,1,0
CELL_046,62,-0.3504179676564471,-0.3517020871008458,-0.34913384821204857,shallow,387.0,27.38,-8.0575,1,0
CELL_047,62,-0.3495695108502292,-0.35208427167241235,-0.34705475002804614,mid,512.0,38.838,-11.8154,1,0
CELL_048,62,-0.3477702009131305,-0.3516680565889956,-0.3438723452372654,mid,528.0,39.187,-12.5189,1,0
CELL_049,62,-0.34964958328095125,-0.3512404554849261,-0.34805871107697584,shallow,310.9,38.757,-12.1887,1,0
CELL_050,62,-0.34499913065055954,-0.3554745443081673,-0.3345237169929518,deep,3706.5,1.47,0.2834,0,0
CELL_051,62,-0.35031838035803536,-0.35164383935483307,-0.3489929213612378,deep,1566.6,7.812,-1.6998,0,0
CELL_052,62,-0.35012063086163336,-0.351215606112314,-0.34902565561095295,mid,1263.7,8.765,-2.2697,0,0
CELL_053,62,-0.3502666104952588,-0.35196969905689995,-0.3485635219336179,deep,2366.2,3.627,-0.1193,0,0
CELL_054,62,-0.3526157319514889,-0.3572331113520632,-0.34799835255091444,deep,3954.1,1.037,0.2796,0,0
CELL_055,62,-0.3501600684611021,-0.35223331721097395,-0.34808681971123046,deep,1574.6,3.879,-0.4032,0,0
CELL_056,62,-0.34971423083956277,-0.3534187410498852,-0.34600972062924046,deep,2950.8,0.0,0.9769,0,0
CELL_057,62,-0.34901281953537433,-0.3523577843521405,-0.3456678547186083,deep,3237.2,4.465,-0.4155,0,0
CELL_058,62,-0.3432358427292753,-0.3532145006628252,-0.3332571847957253,deep,1560.4,5.814,-1.0008,0,0
CELL_059,62,-0.34759049796661473,-0.3515628102614475,-0.3436181856717822,deep,3130.3,1.529,-0.0871,0,0
CELL_060,62,-0.3500941363217813,-0.3524947282927276,-0.34769354435083505,deep,1976.9,1.674,0.5839,0,0
CELL_061,62,-0.3503334926500382,-0.35297648198500636,-0.34769050331506995,deep,2823.4,3.855,-0.2394,0,0
CELL_062,62,-0.34311996672995987,-0.3538442392817149,-0.33239569417820475,deep,2827.3,2.642,-0.175,0,0
CELL_063,62,-0.3499548609645168,-0.35332647814721674,-0.34658324378181626,deep,2514.5,4.241,-0.8396,0,0
CELL_064,62,-0.35009812880784386,-0.3522657971639376,-0.3479304604517498,mid,1088.9,5.88,-0.1404,0,0
CELL_065,62,-0.34554193349574724,-0.3508010789202455,-0.3402827880712489,deep,3473.0,1.649,-0.0897,0,0
CELL_066,62,-0.35037450536695025,-0.35271269769235836,-0.34803631304154203,deep,1826.5,3.76,-0.3618,0,0
CELL_067,62,-0.3501007044137169,-0.35228122118663496,-0.3479201876407988,mid,1396.9,4.905,-0.3395,0,0
CELL_068,62,-0.34306307922656615,-0.3552983574795489,-0.3308278009735836,mid,930.5,1.017,0.9451,0,0
CELL_069,62,-0.34306411834957484,-0.3535419688374645,-0.33258626786168516,deep,2690.9,2.592,-0.4046,0,0
CELL_070,62,-0.3502607587873197,-0.35174000481272644,-0.34878151276191244,deep,2968.2,0.452,0.7246,0,0
CELL_071,62,-0.3501714459018624,-0.3518993247619126,-0.3484435670418123,mid,853.1,1.493,1.145,0,0
CELL_072,62,-0.3486248728874368,-0.3534274918477623,-0.34382225392711113,deep,2438.7,2.712,-0.2932,0,0
CELL_073,62,-0.3432358427292753,-0.3532145006628252,-0.3332571847957253,deep,1524.8,0.787,0.8287,0,0
CELL_074,62,-0.3498076689153828,-0.3538517187702817,-0.34576361906048353,deep,2864.6,1.847,0.7782,0,0
CELL_075,62,-0.3500888425140993,-0.35149213521602013,-0.3486855498121784,mid,1358.0,5.596,-0.7698,0,0
CELL_076,62,-0.35008434671134786,-0.3517020509832434,-0.34846664243945263,deep,3011.0,4.949,-1.1663,0,0
CELL_077,62,-0.34860368325388086,-0.3535142642357722,-0.3436931022719895,deep,2037.6,0.0,1.0844,0,0
CELL_078,62,-0.3525451361126497,-0.35888380304784384,-0.34620646917745557,deep,3797.5,7.807,-2.1986,0,0
CELL_079,62,-0.3479917639097934,-0.3530854383678923,-0.3428980894516944,mid,1240.1,3.034,0.4727,0,0
CELL_080,62,-0.350199230829008,-0.35263939313623766,-0.34775906852177835,deep,1891.4,2.198,0.2442,0,0
CELL_081,62,-0.34974663157192676,-0.35226112131562337,-0.34723214182823003,mid,1163.1,4.981,-0.994,0,0
CELL_082,62,-0.3423875847067586,-0.3549081893518021,-0.3298669800617154,deep,3759.0,3.676,-0.8379,0,0
CELL_083,62,-0.3448692908276809,-0.35033284537281506,-0.3394057362825468,deep,3607.5,8.557,-2.0478,0,0
CELL_084,62,-0.35027539377315686,-0.3518930903362992,-0.34865769721001466,deep,1625.4,5.065,-0.6009,0,0
CELL_085,62,-0.35026769429896426,-0.3528652396129033,-0.34767014898502546,deep,2911.9,6.884,-1.2096,0,0
CELL_086,62,-0.3439836878747571,-0.3503972661754988,-0.3375701095740151,deep,3415.1,2.065,-0.4239,0,0
CELL_087,62,-0.3503843575636829,-0.3529506757690346,-0.3478180393583308,deep,2576.6,7.225,-1.1631,0,0
CELL_088,62,-0.35019876295556485,-0.35274611532222133,-0.34765141058890825,deep,2494.9,4.386,-0.9156,0,0
CELL_089,62,-0.35025188049170225,-0.3521633489518224,-0.3483404120315822,deep,1573.9,1.93,0.7896,0,0
CELL_090,62,-0.34310233678997215,-0.3544408538912383,-0.331763819688706,mid,1097.9,5.479,-0.556,0,0
CELL_091,62,-0.3516959550232152,-0.3564864734754205,-0.3469054365710097,deep,3671.1,4.076,-0.6011,0,0
CELL_092,62,-0.35204651438002654,-0.357042944553965,-0.34705008420608774,deep,3681.3,6.246,-1.714,0,0
CELL_093,62,-0.3484418593792185,-0.35283426051831845,-0.3440494582401188,deep,2825.9,8.122,-1.7895,0,0
CELL_094,62,-0.34996658754175647,-0.35275365361776434,-0.3471795214657485,deep,1884.9,2.783,0.1752,0,0
CELL_095,62,-0.35019129906262697,-0.35265011791937456,-0.3477324802058794,deep,1917.5,8.391,-1.9399,0,0
CELL_096,62,-0.3476957250107816,-0.351756920508207,-0.343634529513356,deep,3123.1,2.747,0.0951,0,0
CELL_097,62,-0.3492251863130428,-0.3528369415198279,-0.3456134311062574,deep,3670.8,4.232,-0.9069,0,0
CELL_098,62,-0.3418736744655881,-0.35596745582610595,-0.32777989310507044,deep,3638.7,7.08,-2.1543,0,0
CELL_099,62,-0.34859220653309636,-0.3519771387470898,-0.34520727431910303,deep,3295.6,2.85,0.1106,0,0
CELL_000,63,-0.35039553251599703,-0.3514044796455689,-0.34938658538642536,shallow,424.7,33.341,-10.0605,1,0
CELL_001,63,-0.3496736507517607,-0.35111852787246545,-0.348228773631056,mid,770.4,15.38,-4.0077,1,0
CELL_002,63,-0.34841712516255635,-0.35071578678655313,-0.3461184635385596,mid,639.2,21.406,-6.1935,1,0
CELL_003,63,-0.3486009939227053,-0.3518599023886065,-0.34534208545680417,mid,559.2,38.509,-12.4191,1,0
CELL_004,63,-0.34961652129254345,-0.35043125322565216,-0.3488017893594344,shallow,293.6,32.853,-10.0709,1,0
CELL_005,63,-0.3498321946659194,-0.3515632508698433,-0.34810113846199553,shallow,293.6,13.744,-3.5578,1,0
CELL_006,63,-0.3478078526709802,-0.3498072303989523,-0.34580847494300787,shallow,234.9,15.712,-3.8969,1,0
CELL_007,63,-0.3486066628097256,-0.34983046160438575,-0.3473828640150653,mid,719.7,29.879,-8.5616,1,0
CELL_008,63,-0.3442748346212516,-0.353290541494326,-0.3352591277481774,mid,560.7,16.189,-4.5678,1,0
CELL_009,63,-0.348934635395055,-0.3518137707986929,-0.3460554999914174,mid,624.8,14.709,-3.597,1,0
CELL_010,63,-0.34887235896702584,-0.35000405971124404,-0.3477406582228072,shallow,212.4,28.445,-8.299,1,0
CELL_011,63,-0.3500991399281842,-0.35217598137605144,-0.34802229848031707,mid,781.9,31.556,-9.8374,1,0
CELL_012,63,-0.348749342651953,-0.35105075959261445,-0.34644792571129157,mid,699.5,31.653,-9.7685,1,0
CELL_013,63,-0.35012866235405327,-0.3509467116128824,-0.34931061309522393,shallow,327.4,19.988,-5.3494,1,0
CELL_014,63,-0.34619284255599925,-0.35448767388360314,-0.33789801122839536,shallow,309.1,34.518,-10.429,1,0
CELL_015,63,-0.3456299442320818,-0.3543859184207091,-0.33687397004345454,shallow,310.0,18.647,-5.3315,1,0
CELL_016,63,-0.3489781233672467,-0.3512617590833665,-0.3466944876511266,shallow,382.5,24.549,-7.2772,1,0
CELL_017,63,-0.3445337303821355,-0.35357149990831505,-0.33549596085595557,mid,514.9,32.448,-10.3438,1,0
CELL_018,63,-0.34980214694135126,-0.3510923764186462,-0.3485119174640561,shallow,459.2,29.814,-9.0592,1,0
CELL_019,63,-0.345731426922881,-0.3551801043195263,-0.3362827495262355,shallow,374.7,36.994,-11.8528,1,0
CELL_020,63,-0.3492818162450386,-0.3518023903388834,-0.34676124215119397,mid,567.1,30.145,-9.2626,1,0
CELL_021,63,-0.3492381530973739,-0.35072154616703394,-0.3477547600277138,shallow,283.7,26.289,-7.4101,1,0
CELL_022,63,-0.3504413073829087,-0.35171006723977105,-0.349172547526046,shallow,375.3,18.281,-5.5324,1,0
CELL_023,63,-0.34549849328964427,-0.35456627721624584,-0.3364307093630425,shallow,419.8,21.602,-6.4433,1,0
CELL_024,63,-0.35044227406325196,-0.3518649758211721,-0.3490195723053319,shallow,473.6,19.71,-5.2393,1,0
CELL_025,63,-0.3492393910406999,-0.3509536982392267,-0.3475250838421731,mid,671.1,21.04,-5.9791,1,0
CELL_026,63,-0.3467497130801356,-0.3542582829609355,-0.3392411431993357,shallow,319.8,38.144,-12.2133,1,0
CELL_027,63,-0.350361550549112,-0.35467587825649777,-0.34604722284172645,mid,508.5,22.365,-6.4926,1,0
CELL_028,63,-0.34954892748159727,-0.35142285111503463,-0.34767500384816014,mid,555.4,37.683,-12.0188,1,0
CELL_029,63,-0.3458862591100209,-0.3516019063776386,-0.3401706118424031,shallow,227.9,31.365,-9.7878,1,0
CELL_030,63,-0.34708115794851296,-0.35220287866353084,-0.341959437233495,mid,564.5,35.036,-10.8893,1,0
CELL_031,63,-0.34957127605755656,-0.3503589332809749,-0.3487836188341381,shallow,302.3,28.408,-8.605,1,0
CELL_032,63,-0.3482488697480223,-0.3500488584749519,-0.34644888102109267,shallow,239.0,30.467,-9.5305,1,0
CELL_033,63,-0.3496532419599606,-0.35127801507371037,-0.3480284688462111,mid,769.3,27.88,-8.6677,1,0
CELL_034,63,-0.34999327891227083,-0.35119310108923096,-0.3487934567353107,mid,779.4,20.422,-5.9289,1,0
CELL_035,63,-0.34860456453437283,-0.35002355059582485,-0.3471855784729208,mid,685.0,32.646,-10.1179,1,0
CELL_036,63,-0.3496996231208668,-0.3512273068266851,-0.3481719394150481,shallow,382.8,19.578,-5.5168,1,0
CELL_037,63,-0.3489602712267219,-0.35072237179681626,-0.34719817065662745,shallow,258.6,19.521,-5.0727,1,0
