cell_id,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
LAT35.4_LON-35.2,-0.3316591574120409,-0.3622525708580059,-0.3010657439660759,deep,4200,0.04816197897675181,0.5428388422210355,0,0
LAT50.7_LON-1.8,-0.347728974390767,-0.35143067300722236,-0.34402727577431164,shallow,60,0.017857466488735776,1.6177402828237217,1,0
LAT51.7_LON2.0,-0.34230310585591817,-0.3513286361755785,-0.3332775755362577,shallow,60,0.2948609192354796,1.5697811619949498,1,0
LAT50.2_LON-1.3,-0.34807085287266604,-0.35604737932632924,-0.34009432641900283,shallow,60,0.013015238114830933,1.502952897249599,1,0
LAT50.5_LON-3.0,-0.34795909862968843,-0.3573592204304008,-0.3385589768289763,shallow,60,0.018666370535012362,1.8243056109105877,1,0
LAT54.2_LON6.6,-0.34798916889505666,-0.3572343409373297,-0.3387439968527836,shallow,95,0.012489030638360352,1.99190082573203,1,0
LAT53.0_LON4.2,-0.3427088122234503,-0.3579030429843739,-0.32751458146252665,shallow,95,0.08624764457427965,1.6957339737376471,1,0
LAT51.0_LON-4.9,-0.3422162997249837,-0.34794397080479805,-0.3364886286451692,shallow,60,0.10514353113626326,1.8436613092169258,1,0
LAT37.5_LON-38.3,-0.3338433094174806,-0.3730639681361866,-0.2946226506987745,deep,4200,0.05130522895588195,0.8524231635124169,0,0
LAT35.4_LON-37.4,-0.3083946095921202,-0.37496205714814645,-0.24182716203609378,deep,4200,0.009642472108729585,-0.208712455559094,0,0
LAT57.4_LON4.0,-0.34321924035189755,-0.3527561810858428,-0.3336822996179526,shallow,95,0.08724408000844737,1.3904987097087305,1,0
LAT50.5_LON-3.5,-0.3426603638084389,-0.351380781902501,-0.3339399457143768,shallow,60,0.0013686992340112532,1.5787129583903958,1,0
LAT56.8_LON2.9,-0.3466414996980311,-0.35242502975542095,-0.34085796964064125,shallow,95,0.10280078827559369,1.9226281062235522,1,0
LAT50.1_LON1.1,-0.34832688248741134,-0.35657821052019933,-0.34007555445462323,shallow,60,1.0453503376719568,1.1306056213812334,1,0
LAT38.1_LON-38.1,-0.3336485069792045,-0.36881044804761354,-0.29848656591079525,deep,4200,0.019634816209793335,0.40042358500038155,0,0
LAT56.6_LON6.5,-0.3437798908153595,-0.3524346738744213,-0.33512510775629756,shallow,95,0.10807685791999289,1.7173671864112563,1,0
LAT53.7_LON5.0,-0.3438345020146645,-0.3547976187470473,-0.3328713852822818,shallow,95,0.008788784447434224,1.7231014820968613,1,0
LAT36.2_LON-38.4,-0.3436598674330906,-0.3554565811016329,-0.33186315376454845,deep,4200,0.02734319594489966,0.26082672788037536,0,0
LAT45.0_LON-37.5,-0.34458957253822875,-0.3545444275898625,-0.3346347174865949,deep,4500,0.010890815377377886,0.35032744522311493,0,0
LAT41.0_LON-36.3,-0.3392830717369151,-0.3628438841238429,-0.31572225934998727,deep,4500,0.042843924693272493,0.3718081008225682,0,0
LAT53.7_LON6.8,-0.345006216584164,-0.3565222352408108,-0.3334901979275174,shallow,95,0.6844867668266217,1.784420540393194,1,0
LAT52.4_LON3.9,-0.3454462869995743,-0.36008210760472625,-0.33081046639442235,shallow,95,0.05274390258836004,1.216353424905938,1,0
LAT48.7_LON-2.2,-0.34419552846766355,-0.3534558899358634,-0.3349351669994637,shallow,60,0.9096084015741167,0.9937361670649975,1,0
LAT35.0_LON-35.6,-0.3411210249365272,-0.3506240945986546,-0.3316179552743995,deep,4200,0.013782157522027428,0.3199194100106966,0,0
LAT52.7_LON2.8,-0.3480579825426532,-0.3548998682194965,-0.3412160968658098,shallow,95,0.2755815729698977,1.6609654524150121,1,0
LAT50.2_LON-2.6,-0.3437180795342234,-0.35509975840651803,-0.33233640066192877,shallow,60,0.7901565054393554,1.4890679705932435,1,0
LAT37.8_LON-32.4,-0.33567063898323574,-0.3673047267437401,-0.3040365512227314,deep,4200,0.011856462076220181,0.1578345769278193,0,0
LAT35.9_LON-30.8,-0.2738287959944776,-0.40266461648101326,-0.14499297550794202,deep,4200,0.027637088418460357,-0.2607667391355652,0,1
LAT41.8_LON-41.1,-0.3469259343505964,-0.352388883264521,-0.34146298543667175,deep,4500,0.010079112355162623,0.25961447986148406,0,0
LAT56.2_LON4.1,-0.3437798908153595,-0.3524346738744213,-0.33512510775629756,shallow,95,0.11827352726457978,1.9466673403163284,1,1
LAT45.0_LON-43.5,-0.3414069303849529,-0.35213523332333635,-0.3306786274465698,deep,4500,0.011419821829787144,0.24092026876997705,0,0
LAT51.1_LON-4.3,-0.3429900513460866,-0.3512222123778537,-0.33475789031431963,shallow,60,0.06816346103451136,1.625823864763429,1,0
LAT35.4_LON-34.5,-0.34370643709593834,-0.3532359705464983,-0.3341769036453784,deep,4200,0.01801700811724016,0.18556635370068747,0,0
LAT54.4_LON7.8,-0.34670405935806353,-0.35218424087762473,-0.34122387783850255,shallow,95,0.5349234875436126,1.5070711699449022,1,0
LAT40.1_LON-36.6,-0.3439491110274516,-0.35254737845377543,-0.3353508436011278,deep,4500,0.010328221213704547,0.4806008952486955,0,0
LAT50.0_LON-2.2,-0.34472963627856595,-0.35125971001146145,-0.3381995625456709,shallow,60,0.356220069763076,1.336621145608165,1,0
LAT53.5_LON4.2,-0.34590897116549607,-0.35614107899610814,-0.335676863334884,shallow,95,0.21527763637118102,1.5042987105340224,1,1
LAT55.6_LON2.8,-0.34459008320979323,-0.3532266061078249,-0.33595356031176166,shallow,95,0.06848254429152009,1.8150052400397434,1,0
LAT56.4_LON5.6,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.2345429877570695,1.3411361213215118,1,1
LAT40.9_LON-42.0,-0.3445859493675724,-0.3571934656815709,-0.33197843305357394,deep,4500,0.0079518906417709,0.0014297252217798373,0,1
LAT38.0_LON-33.5,-0.33381108265584275,-0.3689238735241598,-0.29869829178752605,deep,4200,0.02550426875319129,0.0591099514069367,0,0
LAT55.8_LON4.6,-0.3468395821971705,-0.35589480944835283,-0.33778435494598813,shallow,95,0.17984260098757682,2.0880160762350317,1,0
LAT54.6_LON2.9,-0.3447391908272716,-0.35157119047776997,-0.33790719117677326,shallow,95,0.01399767866930527,2.0733427978977033,1,0
LAT40.7_LON-37.9,-0.34352273762683,-0.35725736702067407,-0.32978810823298615,deep,4500,0.022291044375594316,0.2245496478320691,0,0
LAT40.3_LON-37.4,-0.33768379148105787,-0.369822763234025,-0.3055448197280907,deep,4500,0.035619767795556666,0.16208639557756388,0,0
LAT42.3_LON-44.8,-0.3444668212964571,-0.3563257827783774,-0.3326078598145366,deep,4500,0.029246499583197513,-0.1227960488124491,0,0
LAT38.2_LON-39.3,-0.33392164976304484,-0.37009076175180133,-0.2977525377742888,deep,4200,0.023122340229380294,0.33380742263770957,0,0
LAT50.1_LON-4.8,-0.3460372593097257,-0.3554329439677168,-0.33664157465173467,shallow,60,0.6084973690675798,1.3249232255428176,1,0
LAT39.0_LON-34.9,-0.333704866381483,-0.3687981693427291,-0.2986115634202375,deep,4200,0.030629193696902146,-0.43569310453145693,0,0
LAT56.1_LON8.0,-0.34718555027890596,-0.3530536972406762,-0.3413174033171357,shallow,95,0.5152998672375741,1.9155135147360896,1,0
LAT52.1_LON3.1,-0.3489276197714978,-0.35682218425738726,-0.3410330552856083,shallow,95,0.06533089738457395,1.4662686533836853,1,0
LAT39.6_LON-35.6,-0.33567063898323574,-0.3673047267437401,-0.3040365512227314,deep,4200,0.02248977166724012,-0.014723057497301309,0,0
LAT37.8_LON-33.2,-0.33718923553924157,-0.3698800745470855,-0.3044983965313979,deep,4200,0.03603121725854164,0.15532251671625094,0,0
LAT40.0_LON-37.2,-0.32855448746017885,-0.3655182933610991,-0.2915906815592587,deep,4200,0.015892585379787105,-0.009130873873763545,0,0
LAT40.1_LON-41.8,-0.3436660182186937,-0.3515386046383646,-0.33579343179902277,deep,4500,0.0009628477229036218,0.3548986390766398,0,0
LAT57.6_LON6.1,-0.3475232007156027,-0.3546857845290615,-0.3403606169021439,shallow,95,0.02196076521483086,1.65456316804221,1,0
LAT54.4_LON6.2,-0.3449499838751009,-0.3568654653021413,-0.3330345024480604,shallow,95,0.051674693779786826,2.2716001667212082,1,1
LAT52.7_LON4.3,-0.34469499415577504,-0.3530679588119781,-0.33632202949957196,shallow,95,0.1645545944105431,1.4386713893299115,1,1
LAT41.1_LON-40.5,-0.34491470570817406,-0.35431891849696,-0.33551049291938817,deep,4500,0.07196167138329104,0.15591913053123435,0,0
LAT57.9_LON7.6,-0.342106089954112,-0.34938321170457914,-0.3348289682036448,shallow,95,0.021325397676752022,1.6973899287576444,1,0
LAT50.4_LON0.5,-0.3480526626306405,-0.3560056239912242,-0.34009970127005656,shallow,60,0.07461789954909202,1.0111657510964482,1,1
LAT53.5_LON5.8,-0.34695448688668074,-0.3524512709075544,-0.34145770286580684,shallow,95,5.3636048179052755,0.10070992249154914,1,0
LAT50.3_LON-4.1,-0.34711653697843814,-0.3535343578292486,-0.34069871612762737,shallow,60,0.27019354428795156,1.0820762413513,1,0
LAT57.3_LON2.2,-0.3469408981291359,-0.35242666472549744,-0.3414551315327743,shallow,95,0.12197657243144458,1.6781095269492816,1,0
LAT57.7_LON4.0,-0.34432796055619047,-0.3539154877390692,-0.3347404333733115,shallow,95,0.11273435388194528,1.2920243018628086,1,0
LAT49.9_LON0.3,-0.33650235050386246,-0.35485615407789095,-0.31814854692983385,shallow,60,0.143324361915706,1.5187559473817707,1,0
LAT57.9_LON5.0,-0.34420573442885904,-0.3550356911624477,-0.3333757776952704,shallow,95,0.12899920306157595,1.3583125303899848,1,0
LAT36.1_LON-39.1,-0.3433808155452289,-0.3530831415307308,-0.33367848955972707,deep,4200,0.011696920447715803,0.21802404706212197,0,0
LAT50.5_LON-3.5,-0.34440733493034453,-0.3525842855847566,-0.33623038427593227,shallow,60,0.1099017902320079,1.2830815405280722,1,0
LAT56.9_LON5.6,-0.34595466045266987,-0.3568453092467296,-0.33506401165861016,shallow,95,0.3367699859652351,1.4349350001720085,1,0
LAT56.6_LON4.3,-0.3433488340619312,-0.35347783617920037,-0.333219831944662,shallow,95,0.054311329114017086,1.605142531131146,1,0
LAT56.7_LON6.3,-0.3460780858000785,-0.3539324021776374,-0.3382237694225196,shallow,95,0.06409375001968033,1.6615171923221466,1,0
LAT52.4_LON2.9,-0.34851791368006774,-0.3557036412159107,-0.3413321861442248,shallow,95,0.480738112346836,2.3149416647735306,1,0
LAT55.8_LON4.3,-0.3432650003121945,-0.35424867079417827,-0.33228132983021047,shallow,95,0.01839207089302238,1.5258718867202792,1,0
LAT53.5_LON2.0,-0.3452569920048988,-0.3538361779469127,-0.3366778060628849,shallow,95,0.07858964640606945,1.2538267197042168,1,1
LAT50.6_LON-1.9,-0.3423621681662889,-0.35139299895605725,-0.3333313373765203,shallow,60,0.05262634559893575,1.9802110659637868,1,1
LAT56.9_LON6.4,-0.3440584643277191,-0.3522549279253857,-0.33586200073005246,shallow,95,0.08300363146135728,1.9119756568159034,1,0
LAT50.3_LON-4.7,-0.34541309658943853,-0.3530059200009878,-0.3378202731778891,shallow,60,0.3752195184347906,1.323229122714412,1,0
LAT39.0_LON-38.3,-0.3339395347933323,-0.37456607598685915,-0.2933129935998055,deep,4200,0.04122611660071932,0.3757959589321997,0,0
LAT54.9_LON3.7,-0.3488216483584946,-0.3571117863417499,-0.34053151037524,shallow,95,0.012074782199436699,1.8036533788675704,1,0
LAT55.4_LON5.8,-0.34161097692341613,-0.34806781361680356,-0.33515414023002904,shallow,95,0.014627448255506768,1.9832894876701812,1,0
LAT53.0_LON3.2,-0.3467957073129088,-0.3520122348122197,-0.34157917981359803,shallow,95,0.024076791024467893,1.4192314990380792,1,0
LAT35.1_LON-34.2,-0.3430905358006305,-0.35111354609010464,-0.3350675255111562,deep,4200,0.034357429647215,0.13986221796092083,0,0
LAT57.9_LON4.1,-0.3480998364551429,-0.35837885641434636,-0.3378208164959397,shallow,95,0.02496686537296601,1.7273960811180658,1,0
LAT57.4_LON7.0,-0.34587483909745653,-0.35327827194993916,-0.3384714062449738,shallow,95,0.06534489226426732,2.1236622575203925,1,0
LAT57.1_LON4.3,-0.34749680199922894,-0.35477705074969945,-0.3402165532487583,shallow,95,0.06335761934780927,2.411089759840494,1,0
LAT39.0_LON-33.6,-0.33718923553924157,-0.3698800745470855,-0.3044983965313979,deep,4200,0.02987067121752167,0.7280123043938457,0,0
LAT53.8_LON7.4,-0.34403454829187957,-0.3549439638856599,-0.33312513269809924,shallow,95,2.502609170382833,0.9958468348821496,1,1
LAT54.8_LON6.5,-0.3479483051087924,-0.356041510013905,-0.33985510020367987,shallow,95,0.4288450984438327,1.5326947580557582,1,0
LAT40.7_LON-43.0,-0.337456758364665,-0.36993284962785067,-0.3049806671014793,deep,4500,0.011195903754693278,0.44069129009176383,0,0
LAT37.8_LON-31.6,-0.3424369528441878,-0.34994848462483485,-0.3349254210635404,deep,4200,0.01024425193554435,0.6721170237074763,0,0
LAT50.4_LON-3.2,-0.3441699256370784,-0.35078952118090995,-0.3375503300932469,shallow,60,0.8342319795456442,1.145809029627161,1,1
LAT56.3_LON7.2,-0.3456602472735345,-0.3525039654635939,-0.3388165290834751,shallow,95,0.016348818457790862,1.9829528627671325,1,0
LAT42.4_LON-39.8,-0.34264590206222667,-0.3547645803505358,-0.3305272237739175,deep,4500,0.02255694708976828,0.42821454941787884,0,0
LAT49.9_LON-0.8,-0.3476224886652319,-0.35196514430235426,-0.3432798330281095,shallow,60,0.044811604778159854,1.418979557805333,1,0
LAT51.1_LON-5.0,-0.34787998925754593,-0.3525362706291215,-0.34322370788597034,shallow,60,0.031211380692146188,1.8835435041732873,1,0
LAT51.4_LON-3.9,-0.3477452474761451,-0.35228740708682144,-0.3432030878654689,shallow,60,0.2009496785411123,2.101803075967314,1,0
LAT42.2_LON-42.2,-0.3444668212964571,-0.3563257827783774,-0.3326078598145366,deep,4500,0.020348555074155037,0.5887914971423605,0,0
LAT55.7_LON7.7,-0.3440923365887248,-0.35221616970531033,-0.3359685034721393,shallow,95,0.06352555790412967,1.7439406039485303,1,0
LAT56.1_LON5.3,-0.34571950858174294,-0.35618439729498386,-0.33525461986850236,shallow,95,0.5999660904065034,1.6077367577074686,1,0
LAT49.8_LON-1.1,-0.34810859681242196,-0.3532744965885254,-0.3429426970363185,shallow,60,0.0363614964193051,1.4562637410443495,1,0
LAT56.6_LON7.3,-0.3451339712091289,-0.35579746294107256,-0.3344704794771853,shallow,95,0.18366040416792723,2.0804963374543233,1,0
LAT37.9_LON-32.5,-0.3355515905213417,-0.36635182907327063,-0.3047513519694128,deep,4200,0.01674627304108247,0.19383870759799302,0,1
LAT53.2_LON2.3,-0.34855624609949964,-0.36169799060006336,-0.3354145015989358,shallow,95,0.2595322449375449,1.7510843346531864,1,0
LAT38.3_LON-37.5,-0.3441201891572418,-0.35427530958614467,-0.3339650687283386,deep,4200,0.0065747944799436275,0.7113707632625025,0,0
LAT50.7_LON0.9,-0.3481734068159824,-0.3585827465945304,-0.33776406703743445,shallow,60,1.905540020072857,0.9188036248797028,1,0
LAT55.1_LON5.1,-0.3485929426738492,-0.3571939045653235,-0.3399919807823752,shallow,95,0.01612210140675832,2.0936927584956364,1,0
LAT53.4_LON2.2,-0.346046524175978,-0.3569487123733891,-0.33514433597856685,shallow,95,0.039529937181883294,1.5969583579843762,1,0
LAT37.3_LON-32.0,-0.33559972962450707,-0.36731228860022874,-0.30388717064878545,deep,4200,0.027550320164361486,0.4363450510355887,0,0
LAT42.2_LON-38.4,-0.3437480641745406,-0.3569226294612161,-0.33057349888786514,deep,4500,0.011649337856758354,0.14383152198653504,0,0
LAT52.6_LON3.6,-0.3463801481530613,-0.3548246250415624,-0.33793567126456014,shallow,95,0.30857030338310143,1.315217160382784,1,0
LAT49.8_LON-4.1,-0.34630465061188037,-0.3555859771590913,-0.33702332406466945,shallow,60,0.7136409002038429,1.9822988207833687,1,1
LAT54.5_LON6.1,-0.3467387685474381,-0.35710422215860416,-0.3363733149362721,shallow,95,0.026763807925594282,1.106789225162899,1,0
LAT53.6_LON6.6,-0.3457798528077542,-0.3556791405244902,-0.33588056509101855,shallow,95,0.3067537679989024,1.9393993046329845,1,1
LAT42.2_LON-38.2,-0.34071857641364917,-0.35076540628029285,-0.33067174654700604,deep,4500,0.03749788065040646,0.05623928252399644,0,0
LAT49.2_LON-3.8,-0.34739995607117286,-0.35266340640036326,-0.34213650574198246,shallow,60,1.758064776840099,0.603647617971137,1,0
LAT39.6_LON-32.7,-0.34245136735941567,-0.3513006828147576,-0.33360205190407405,deep,4200,0.016234060444305254,0.5364428139104626,0,0
LAT55.1_LON7.0,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.0037814164931476543,1.8986586279948996,1,0
LAT44.2_LON-42.5,-0.3423663524178296,-0.35096299324713626,-0.33376971158852303,deep,4500,0.005975813629067538,0.6124794915335315,0,0
LAT49.9_LON-2.1,-0.34349580115036316,-0.3522659707985895,-0.3347256315021368,shallow,60,0.019632017233854666,1.762291968912718,1,0
LAT39.2_LON-35.7,-0.33532612838387166,-0.366159745057077,-0.3044925117106663,deep,4200,0.01539716663864193,0.29900344638352216,0,0
LAT36.4_LON-39.1,-0.3426326696299327,-0.35379588276870017,-0.3314694564911654,deep,4200,0.01747120780919886,0.33740713197888295,0,0
LAT54.7_LON4.9,-0.3458129320861822,-0.35074380676227457,-0.3408820574100898,shallow,95,0.04252484143626374,1.4396201648265303,1,0
LAT53.5_LON5.6,-0.34670405935806353,-0.35218424087762473,-0.34122387783850255,shallow,95,2.2047617438207903,0.5996692241576139,1,0
LAT54.3_LON6.9,-0.3409357146359654,-0.34983481923909976,-0.332036610032831,shallow,95,0.35055494246320124,1.4711829395875917,1,0
LAT42.1_LON-39.3,-0.3426400487257456,-0.36019459932977527,-0.32508549812171617,deep,4500,0.032977534509449055,0.6231627753823534,0,0
LAT40.2_LON-38.7,-0.3425690745929509,-0.35719872344197445,-0.3279394257439271,deep,4500,0.0007557235034417963,0.42702900799863025,0,0
LAT36.7_LON-32.1,-0.33703925995221934,-0.3685939277569417,-0.3054845921474972,deep,4200,0.03477167808613864,0.7310067968039748,0,1
LAT35.3_LON-37.8,-0.32579809610187155,-0.3748850363319863,-0.2767111558717568,deep,4200,0.001693380442897358,0.6041736456848459,0,1
LAT51.6_LON1.8,-0.34600661105503394,-0.3539513467269346,-0.3380618753831335,shallow,60,0.01578342531817885,1.4809736828044484,1,0
LAT50.0_LON1.3,-0.34387983166694075,-0.3520863179197909,-0.3356733454140905,shallow,60,0.011439414661357854,1.6105939731082186,1,0
LAT41.3_LON-38.3,-0.3373622922620188,-0.3708825673159475,-0.30384201720809023,deep,4500,0.011654935808635702,-0.08577832458583004,0,0
LAT48.1_LON-4.7,-0.3440381987858408,-0.35348361462875894,-0.33459278294292244,shallow,60,0.09225984489054996,1.3445719693233005,1,0
LAT49.8_LON-4.0,-0.34721988695146805,-0.35174141452896923,-0.34269835937396687,shallow,60,0.26645691140982264,1.628750062797453,1,0
LAT57.9_LON5.9,-0.34689373383828653,-0.35298751873303935,-0.34079994894353394,shallow,95,0.03089789538701477,1.9733853638404022,1,0
LAT50.5_LON-3.3,-0.34777701338441835,-0.3531124961203564,-0.3424415306484803,shallow,60,0.749898834513417,1.470385275654331,1,0
LAT39.7_LON-37.4,-0.2802373396417762,-0.3976188095837939,-0.16285586969975852,deep,4200,0.01993430663523138,0.09005012257416559,0,0
LAT50.4_LON-3.0,-0.3438936284115325,-0.3494198159418395,-0.33836744088122545,shallow,60,0.5087810522764038,1.2891471919241932,1,0
LAT36.1_LON-34.0,-0.3441786274780169,-0.3557874267191594,-0.33256982823687453,deep,4200,0.009877586087578143,0.3168525120090265,0,0
LAT56.6_LON2.9,-0.34328271950799916,-0.35291213014723405,-0.3336533088687638,shallow,95,0.1249126981911129,1.8391666996427765,1,0
LAT56.1_LON4.4,-0.3464735126566158,-0.3527432580240293,-0.340203767289202,shallow,95,0.030385682790237553,1.2882928673006142,1,0
LAT53.8_LON2.2,-0.34409030258611817,-0.3558353452258116,-0.3323452599464247,shallow,95,0.013692590291989881,1.2825519341906815,1,1
LAT53.5_LON6.6,-0.34550865128624003,-0.36046270196782876,-0.3305546006046513,shallow,95,0.2357857330738404,1.6977148531545156,1,0
LAT49.4_LON-2.0,-0.3455532312649699,-0.35627969644773055,-0.33482676608220946,shallow,60,0.014613453375813403,2.0810713671949275,1,0
LAT39.8_LON-38.2,-0.34253779011389296,-0.3542023262672676,-0.3308732539605181,deep,4200,0.009678858795932338,0.45671266843530006,0,0
LAT50.2_LON-0.2,-0.34241100598225127,-0.35188859827491226,-0.33293341368959034,shallow,60,2.479909475520193,0.4469241894106519,1,0
LAT36.3_LON-35.2,-0.34468750227156697,-0.35324055348308575,-0.3361344510600484,deep,4200,0.012172746357290267,0.38615931435957795,0,0
LAT55.5_LON5.4,-0.34670745781872886,-0.3521787983279482,-0.34123611730950965,shallow,95,0.026005285446213812,2.06197616032621,1,0
LAT54.1_LON2.6,-0.3419319322905105,-0.3525675040505048,-0.3312963605305162,shallow,95,0.39355560980903936,1.8052030424008303,1,0
