cell_id,week_index,year,week,date,treated,post,covid_active,vessel_density,dvm_amplitude,sst,log_chla,bathymetry,season_sin,season_cos,season_q
CELL_056,52,2019,1,2018-12-31,0,0,0,4.699,-0.8236,14.273,0.1586,2950.8,0.1205,0.9927,0
CELL_057,52,2019,1,2018-12-31,0,0,0,3.988,-0.293,16.233,1.2552,3237.2,0.1205,0.9927,0
CELL_058,52,2019,1,2018-12-31,0,0,0,8.6,-1.6395,14.581,0.6219,1560.4,0.1205,0.9927,0
CELL_059,52,2019,1,2018-12-31,0,0,0,1.297,0.5334,15.686,0.7382,3130.3,0.1205,0.9927,0
CELL_060,52,2019,1,2018-12-31,0,0,0,2.936,0.4179,13.518,-0.0164,1976.9,0.1205,0.9927,0
CELL_061,52,2019,1,2018-12-31,0,0,0,3.158,-0.4444,14.549,0.42,2823.4,0.1205,0.9927,0
CELL_062,52,2019,1,2018-12-31,0,0,0,1.355,0.776,13.433,0.3991,2827.3,0.1205,0.9927,0
CELL_063,52,2019,1,2018-12-31,0,0,0,0.441,0.6855,14.704,0.6129,2514.5,0.1205,0.9927,0
CELL_064,52,2019,1,2018-12-31,0,0,0,8.552,-1.4262,14.415,0.4217,1088.9,0.1205,0.9927,0
CELL_065,52,2019,1,2018-12-31,0,0,0,0.0,0.4292,15.53,-0.0054,3473.0,0.1205,0.9927,0
CELL_066,52,2019,1,2018-12-31,0,0,0,7.001,-1.7831,15.892,-0.0676,1826.5,0.1205,0.9927,0
CELL_067,52,2019,1,2018-12-31,0,0,0,8.292,-1.951,15.094,0.8079,1396.9,0.1205,0.9927,0
CELL_068,52,2019,1,2018-12-31,0,0,0,1.221,0.1131,14.589,0.0434,930.5,0.1205,0.9927,0
CELL_069,52,2019,1,2018-12-31,0,0,0,0.326,0.9409,15.807,0.5019,2690.9,0.1205,0.9927,0
CELL_070,52,2019,1,2018-12-31,0,0,0,1.862,0.3683,14.111,1.1111,2968.2,0.1205,0.9927,0
CELL_071,52,2019,1,2018-12-31,0,0,0,3.015,0.6851,13.869,0.9917,853.1,0.1205,0.9927,0
CELL_072,52,2019,1,2018-12-31,0,0,0,2.052,0.4899,14.078,0.4493,2438.7,0.1205,0.9927,0
CELL_073,52,2019,1,2018-12-31,0,0,0,4.884,-0.2982,15.204,0.9784,1524.8,0.1205,0.9927,0
CELL_074,52,2019,1,2018-12-31,0,0,0,0.0,1.1644,14.693,0.3075,2864.6,0.1205,0.9927,0
CELL_075,52,2019,1,2018-12-31,0,0,0,0.446,1.0662,15.54,1.1491,1358.0,0.1205,0.9927,0
CELL_076,52,2019,1,2018-12-31,0,0,0,5.346,-1.232,14.109,0.201,3011.0,0.1205,0.9927,0
CELL_077,52,2019,1,2018-12-31,0,0,0,4.002,-0.3677,14.666,-0.1888,2037.6,0.1205,0.9927,0
CELL_078,52,2019,1,2018-12-31,0,0,0,6.725,-1.4941,14.703,1.2069,3797.5,0.1205,0.9927,0
CELL_079,52,2019,1,2018-12-31,0,0,0,0.311,1.1246,14.282,0.5854,1240.1,0.1205,0.9927,0
CELL_080,52,2019,1,2018-12-31,0,0,0,2.264,0.9049,13.314,0.984,1891.4,0.1205,0.9927,0
CELL_081,52,2019,1,2018-12-31,0,0,0,5.493,-0.7874,14.183,0.5574,1163.1,0.1205,0.9927,0
CELL_082,52,2019,1,2018-12-31,0,0,0,2.083,-0.1437,14.452,0.8215,3759.0,0.1205,0.9927,0
CELL_083,52,2019,1,2018-12-31,0,0,0,8.289,-2.2316,15.336,0.8017,3607.5,0.1205,0.9927,0
CELL_084,52,2019,1,2018-12-31,0,0,0,4.105,-0.3961,13.872,0.3808,1625.4,0.1205,0.9927,0
CELL_085,52,2019,1,2018-12-31,0,0,0,4.262,-0.2192,15.572,0.7099,2911.9,0.1205,0.9927,0
CELL_086,52,2019,1,2018-12-31,0,0,0,0.0,0.9726,14.77,0.9557,3415.1,0.1205,0.9927,0
CELL_087,52,2019,1,2018-12-31,0,0,0,0.0,0.9845,14.442,0.9894,2576.6,0.1205,0.9927,0
CELL_088,52,2019,1,2018-12-31,0,0,0,2.932,-0.4053,13.483,-0.002,2494.9,0.1205,0.9927,0
CELL_089,52,2019,1,2018-12-31,0,0,0,5.151,-0.7977,15.44,-0.1582,1573.9,0.1205,0.9927,0
CELL_090,52,2019,1,2018-12-31,0,0,0,7.643,-1.6097,14.721,-0.333,1097.9,0.1205,0.9927,0
CELL_091,52,2019,1,2018-12-31,0,0,0,2.954,-0.2392,14.598,0.1989,3671.1,0.1205,0.9927,0
CELL_092,52,2019,1,2018-12-31,0,0,0,3.88,-0.6147,16.636,0.5285,3681.3,0.1205,0.9927,0
CELL_093,52,2019,1,2018-12-31,0,0,0,5.598,-1.2887,14.644,0.5466,2825.9,0.1205,0.9927,0
CELL_094,52,2019,1,2018-12-31,0,0,0,3.316,-0.0014,13.13,0.041,1884.9,0.1205,0.9927,0
CELL_095,52,2019,1,2018-12-31,0,0,0,8.042,-1.7345,15.868,0.354,1917.5,0.1205,0.9927,0
CELL_096,52,2019,1,2018-12-31,0,0,0,7.261,-1.6127,13.66,0.6747,3123.1,0.1205,0.9927,0
CELL_097,52,2019,1,2018-12-31,0,0,0,2.801,-0.2131,14.356,0.69,3670.8,0.1205,0.9927,0
CELL_098,52,2019,1,2018-12-31,0,0,0,6.537,-1.3993,15.002,0.5581,3638.7,0.1205,0.9927,0
CELL_099,52,2019,1,2018-12-31,0,0,0,1.724,0.3749,16.08,0.3274,3295.6,0.1205,0.9927,0
CELL_000,53,2019,2,2019-01-07,1,0,0,30.399,-8.7422,14.874,0.7859,424.7,0.2393,0.9709,0
CELL_001,53,2019,2,2019-01-07,1,0,0,18.05,-4.2696,15.002,2.3493,770.4,0.2393,0.9709,0
CELL_002,53,2019,2,2019-01-07,1,0,0,20.907,-5.9818,15.154,0.231,639.2,0.2393,0.9709,0
CELL_003,53,2019,2,2019-01-07,1,0,0,39.627,-12.5171,14.643,0.0095,559.2,0.2393,0.9709,0
CELL_004,53,2019,2,2019-01-07,1,0,0,30.799,-9.1165,14.82,-0.002,293.6,0.2393,0.9709,0
CELL_005,53,2019,2,2019-01-07,1,0,0,15.944,-4.3325,14.345,-0.1032,293.6,0.2393,0.9709,0
CELL_006,53,2019,2,2019-01-07,1,0,0,19.002,-5.4052,15.912,1.1094,234.9,0.2393,0.9709,0
CELL_007,53,2019,2,2019-01-07,1,0,0,32.035,-9.6471,16.577,1.21,719.7,0.2393,0.9709,0
CELL_008,53,2019,2,2019-01-07,1,0,0,19.823,-5.5997,15.923,1.065,560.7,0.2393,0.9709,0
CELL_009,53,2019,2,2019-01-07,1,0,0,17.458,-4.4123,14.736,0.6344,624.8,0.2393,0.9709,0
CELL_010,53,2019,2,2019-01-07,1,0,0,25.181,-7.3627,14.615,0.3844,212.4,0.2393,0.9709,0
CELL_011,53,2019,2,2019-01-07,1,0,0,32.265,-10.2726,15.378,0.0501,781.9,0.2393,0.9709,0
CELL_012,53,2019,2,2019-01-07,1,0,0,33.937,-10.8201,15.56,-0.2101,699.5,0.2393,0.9709,0
CELL_013,53,2019,2,2019-01-07,1,0,0,21.784,-6.2159,15.256,0.5063,327.4,0.2393,0.9709,0
CELL_014,53,2019,2,2019-01-07,1,0,0,33.811,-10.5036,15.195,0.4503,309.1,0.2393,0.9709,0
CELL_015,53,2019,2,2019-01-07,1,0,0,22.775,-6.6146,15.259,0.8475,310.0,0.2393,0.9709,0
CELL_016,53,2019,2,2019-01-07,1,0,0,26.603,-8.3974,16.458,-0.4113,382.5,0.2393,0.9709,0
CELL_017,53,2019,2,2019-01-07,1,0,0,34.618,-10.7275,14.38,0.4778,514.9,0.2393,0.9709,0
CELL_018,53,2019,2,2019-01-07,1,0,0,30.871,-9.9826,15.867,0.1969,459.2,0.2393,0.9709,0
CELL_019,53,2019,2,2019-01-07,1,0,0,38.195,-12.2628,16.217,1.7954,374.7,0.2393,0.9709,0
CELL_020,53,2019,2,2019-01-07,1,0,0,32.942,-9.5809,13.861,1.4218,567.1,0.2393,0.9709,0
CELL_021,53,2019,2,2019-01-07,1,0,0,27.304,-8.2213,16.06,0.2671,283.7,0.2393,0.9709,0
CELL_022,53,2019,2,2019-01-07,1,0,0,17.754,-4.9441,16.831,1.4511,375.3,0.2393,0.9709,0
CELL_023,53,2019,2,2019-01-07,1,0,0,26.309,-8.2061,15.72,-0.1628,419.8,0.2393,0.9709,0
CELL_024,53,2019,2,2019-01-07,1,0,0,26.302,-7.7061,15.722,1.0435,473.6,0.2393,0.9709,0
CELL_025,53,2019,2,2019-01-07,1,0,0,20.02,-6.0866,15.458,0.4105,671.1,0.2393,0.9709,0
CELL_026,53,2019,2,2019-01-07,1,0,0,37.319,-11.8637,16.002,0.3532,319.8,0.2393,0.9709,0
CELL_027,53,2019,2,2019-01-07,1,0,0,25.297,-7.5428,15.686,1.1169,508.5,0.2393,0.9709,0
CELL_028,53,2019,2,2019-01-07,1,0,0,38.442,-12.2638,16.04,1.0365,555.4,0.2393,0.9709,0
CELL_029,53,2019,2,2019-01-07,1,0,0,31.288,-9.6252,16.809,0.494,227.9,0.2393,0.9709,0
CELL_030,53,2019,2,2019-01-07,1,0,0,36.431,-11.0669,14.616,1.4605,564.5,0.2393,0.9709,0
CELL_031,53,2019,2,2019-01-07,1,0,0,28.605,-8.2576,14.106,0.9409,302.3,0.2393,0.9709,0
CELL_032,53,2019,2,2019-01-07,1,0,0,32.671,-10.467,15.187,0.0498,239.0,0.2393,0.9709,0
CELL_033,53,2019,2,2019-01-07,1,0,0,26.303,-7.5998,14.541,1.1887,769.3,0.2393,0.9709,0
CELL_034,53,2019,2,2019-01-07,1,0,0,19.489,-5.6748,15.122,-0.3642,779.4,0.2393,0.9709,0
CELL_035,53,2019,2,2019-01-07,1,0,0,36.368,-11.312,14.926,0.4852,685.0,0.2393,0.9709,0
CELL_036,53,2019,2,2019-01-07,1,0,0,25.468,-7.4234,15.596,0.6413,382.8,0.2393,0.9709,0
CELL_037,53,2019,2,2019-01-07,1,0,0,12.758,-2.6287,14.278,0.1396,258.6,0.2393,0.9709,0
CELL_038,53,2019,2,2019-01-07,1,0,0,30.466,-9.2458,15.012,0.27,610.5,0.2393,0.9709,0
CELL_039,53,2019,2,2019-01-07,1,0,0,22.832,-6.7187,15.315,0.1504,464.1,0.2393,0.9709,0
CELL_040,53,2019,2,2019-01-07,1,0,0,42.022,-13.5079,15.034,-0.0469,273.2,0.2393,0.9709,0
CELL_041,53,2019,2,2019-01-07,1,0,0,39.106,-12.5913,15.986,1.047,497.1,0.2393,0.9709,0
CELL_042,53,2019,2,2019-01-07,1,0,0,35.97,-11.3093,15.177,0.8858,220.6,0.2393,0.9709,0
CELL_043,53,2019,2,2019-01-07,1,0,0,23.039,-6.5221,14.962,1.0145,745.6,0.2393,0.9709,0
CELL_044,53,2019,2,2019-01-07,1,0,0,17.194,-4.929,16.507,0.3908,355.3,0.2393,0.9709,0
CELL_045,53,2019,2,2019-01-07,1,0,0,35.846,-11.3334,13.965,0.3142,597.5,0.2393,0.9709,0
CELL_046,53,2019,2,2019-01-07,1,0,0,27.28,-8.1602,15.449,0.2984,387.0,0.2393,0.9709,0
CELL_047,53,2019,2,2019-01-07,1,0,0,37.088,-11.7725,16.256,0.1506,512.0,0.2393,0.9709,0
CELL_048,53,2019,2,2019-01-07,1,0,0,40.726,-12.9845,15.895,-0.3183,528.0,0.2393,0.9709,0
CELL_049,53,2019,2,2019-01-07,1,0,0,34.842,-10.5592,15.137,0.6371,310.9,0.2393,0.9709,0
CELL_050,53,2019,2,2019-01-07,0,0,0,4.407,-0.6747,15.396,0.3313,3706.5,0.2393,0.9709,0
CELL_051,53,2019,2,2019-01-07,0,0,0,5.046,-0.8936,16.88,0.8368,1566.6,0.2393,0.9709,0
CELL_052,53,2019,2,2019-01-07,0,0,0,3.338,0.5269,15.474,1.1933,1263.7,0.2393,0.9709,0
CELL_053,53,2019,2,2019-01-07,0,0,0,1.022,0.6212,14.689,0.0128,2366.2,0.2393,0.9709,0
CELL_054,53,2019,2,2019-01-07,0,0,0,5.96,-1.7684,15.867,-0.2534,3954.1,0.2393,0.9709,0
CELL_055,53,2019,2,2019-01-07,0,0,0,2.964,0.0825,14.778,0.3496,1574.6,0.2393,0.9709,0
CELL_056,53,2019,2,2019-01-07,0,0,0,2.497,-0.3826,16.309,0.8057,2950.8,0.2393,0.9709,0
CELL_057,53,2019,2,2019-01-07,0,0,0,1.814,0.4659,15.309,0.6172,3237.2,0.2393,0.9709,0
CELL_058,53,2019,2,2019-01-07,0,0,0,5.788,-0.6718,15.476,0.6625,1560.4,0.2393,0.9709,0
CELL_059,53,2019,2,2019-01-07,0,0,0,4.051,-0.5158,16.337,0.5016,3130.3,0.2393,0.9709,0
CELL_060,53,2019,2,2019-01-07,0,0,0,2.874,0.5282,16.474,-0.0104,1976.9,0.2393,0.9709,0
CELL_061,53,2019,2,2019-01-07,0,0,0,1.864,0.4818,14.913,0.916,2823.4,0.2393,0.9709,0
CELL_062,53,2019,2,2019-01-07,0,0,0,0.484,1.4423,14.562,0.6825,2827.3,0.2393,0.9709,0
CELL_063,53,2019,2,2019-01-07,0,0,0,6.221,-1.45,15.237,-0.666,2514.5,0.2393,0.9709,0
CELL_064,53,2019,2,2019-01-07,0,0,0,6.432,-0.7177,15.13,0.1182,1088.9,0.2393,0.9709,0
CELL_065,53,2019,2,2019-01-07,0,0,0,1.046,0.4922,16.934,1.302,3473.0,0.2393,0.9709,0
CELL_066,53,2019,2,2019-01-07,0,0,0,5.985,-0.7458,14.908,0.5332,1826.5,0.2393,0.9709,0
CELL_067,53,2019,2,2019-01-07,0,0,0,7.264,-1.2273,15.599,1.0056,1396.9,0.2393,0.9709,0
CELL_068,53,2019,2,2019-01-07,0,0,0,2.772,0.1717,16.22,0.8021,930.5,0.2393,0.9709,0
CELL_069,53,2019,2,2019-01-07,0,0,0,1.67,0.0857,15.233,0.2695,2690.9,0.2393,0.9709,0
CELL_070,53,2019,2,2019-01-07,0,0,0,0.0,0.6046,14.706,0.0732,2968.2,0.2393,0.9709,0
CELL_071,53,2019,2,2019-01-07,0,0,0,4.216,-0.0557,15.31,0.6645,853.1,0.2393,0.9709,0
CELL_072,53,2019,2,2019-01-07,0,0,0,4.647,-0.6025,14.975,0.4323,2438.7,0.2393,0.9709,0
CELL_073,53,2019,2,2019-01-07,0,0,0,6.688,-0.6717,16.511,0.7809,1524.8,0.2393,0.9709,0
CELL_074,53,2019,2,2019-01-07,0,0,0,1.711,0.6994,15.298,1.133,2864.6,0.2393,0.9709,0
CELL_075,53,2019,2,2019-01-07,0,0,0,1.124,0.5653,16.234,0.4393,1358.0,0.2393,0.9709,0
CELL_076,53,2019,2,2019-01-07,0,0,0,7.01,-1.5311,15.365,0.7381,3011.0,0.2393,0.9709,0
CELL_077,53,2019,2,2019-01-07,0,0,0,0.0,1.0919,15.744,1.2183,2037.6,0.2393,0.9709,0
CELL_078,53,2019,2,2019-01-07,0,0,0,5.972,-1.1918,14.772,1.0543,3797.5,0.2393,0.9709,0
CELL_079,53,2019,2,2019-01-07,0,0,0,1.701,1.0426,17.204,1.0969,1240.1,0.2393,0.9709,0
CELL_080,53,2019,2,2019-01-07,0,0,0,2.892,0.1107,16.223,0.0458,1891.4,0.2393,0.9709,0
CELL_081,53,2019,2,2019-01-07,0,0,0,5.25,-0.3377,15.116,0.776,1163.1,0.2393,0.9709,0
CELL_082,53,2019,2,2019-01-07,0,0,0,3.301,-1.1479,15.392,0.1333,3759.0,0.2393,0.9709,0
CELL_083,53,2019,2,2019-01-07,0,0,0,6.945,-1.6662,15.415,0.5674,3607.5,0.2393,0.9709,0
CELL_084,53,2019,2,2019-01-07,0,0,0,4.304,-0.4402,16.313,0.544,1625.4,0.2393,0.9709,0
CELL_085,53,2019,2,2019-01-07,0,0,0,5.432,-0.9191,14.447,0.856,2911.9,0.2393,0.9709,0
CELL_086,53,2019,2,2019-01-07,0,0,0,0.531,0.3396,14.597,0.456,3415.1,0.2393,0.9709,0
CELL_087,53,2019,2,2019-01-07,0,0,0,1.885,0.5584,14.712,1.0463,2576.6,0.2393,0.9709,0
CELL_088,53,2019,2,2019-01-07,0,0,0,4.405,-0.6711,15.053,0.2539,2494.9,0.2393,0.9709,0
CELL_089,53,2019,2,2019-01-07,0,0,0,2.234,0.6126,14.668,0.9736,1573.9,0.2393,0.9709,0
CELL_090,53,2019,2,2019-01-07,0,0,0,9.221,-2.1493,15.197,0.3628,1097.9,0.2393,0.9709,0
CELL_091,53,2019,2,2019-01-07,0,0,0,2.425,0.0653,14.908,0.6791,3671.1,0.2393,0.9709,0
CELL_092,53,2019,2,2019-01-07,0,0,0,1.84,0.3226,16.437,1.4919,3681.3,0.2393,0.9709,0
CELL_093,53,2019,2,2019-01-07,0,0,0,5.998,-0.8778,16.045,1.4718,2825.9,0.2393,0.9709,0
CELL_094,53,2019,2,2019-01-07,0,0,0,1.534,0.4313,15.75,0.8567,1884.9,0.2393,0.9709,0
CELL_095,53,2019,2,2019-01-07,0,0,0,5.084,-1.1613,16.316,-0.3682,1917.5,0.2393,0.9709,0
CELL_096,53,2019,2,2019-01-07,0,0,0,4.939,-0.9915,15.719,-0.1352,3123.1,0.2393,0.9709,0
CELL_097,53,2019,2,2019-01-07,0,0,0,5.453,-1.3438,15.491,1.0131,3670.8,0.2393,0.9709,0
CELL_098,53,2019,2,2019-01-07,0,0,0,3.135,-0.8274,16.115,0.7282,3638.7,0.2393,0.9709,0
CELL_099,53,2019,2,2019-01-07,0,0,0,3.171,-0.1333,16.688,0.0813,3295.6,0.2393,0.9709,0
CELL_000,54,2019,3,2019-01-14,1,0,0,30.094,-9.336,16.125,0.7601,424.7,0.3546,0.935,0
CELL_001,54,2019,3,2019-01-14,1,0,0,14.178,-3.5406,16.197,0.2506,770.4,0.3546,0.935,0
CELL_002,54,2019,3,2019-01-14,1,0,0,15.828,-4.3748,16.58,-0.0753,639.2,0.3546,0.935,0
CELL_003,54,2019,3,2019-01-14,1,0,0,35.335,-11.3699,17.65,-0.057,559.2,0.3546,0.935,0
CELL_004,54,2019,3,2019-01-14,1,0,0,26.707,-7.913,17.407,0.8134,293.6,0.3546,0.935,0
CELL_005,54,2019,3,2019-01-14,1,0,0,18.179,-4.927,16.246,0.7225,293.6,0.3546,0.935,0
CELL_006,54,2019,3,2019-01-14,1,0,0,18.664,-4.9287,15.734,0.5056,234.9,0.3546,0.935,0
CELL_007,54,2019,3,2019-01-14,1,0,0,32.142,-9.7033,16.036,-0.0875,719.7,0.3546,0.935,0
CELL_008,54,2019,3,2019-01-14,1,0,0,13.804,-3.8967,16.917,0.7006,560.7,0.3546,0.935,0
CELL_009,54,2019,3,2019-01-14,1,0,0,21.525,-5.7613,16.331,1.2804,624.8,0.3546,0.935,0
CELL_010,54,2019,3,2019-01-14,1,0,0,30.126,-9.4726,14.718,0.3627,212.4,0.3546,0.935,0
CELL_011,54,2019,3,2019-01-14,1,0,0,31.548,-9.8439,16.505,0.3105,781.9,0.3546,0.935,0
CELL_012,54,2019,3,2019-01-14,1,0,0,29.586,-8.5421,16.836,1.2676,699.5,0.3546,0.935,0
CELL_013,54,2019,3,2019-01-14,1,0,0,19.918,-5.265,14.427,0.9038,327.4,0.3546,0.935,0
CELL_014,54,2019,3,2019-01-14,1,0,0,30.848,-9.3081,15.683,1.33,309.1,0.3546,0.935,0
CELL_015,54,2019,3,2019-01-14,1,0,0,21.868,-6.0819,16.302,0.4341,310.0,0.3546,0.935,0
CELL_016,54,2019,3,2019-01-14,1,0,0,26.399,-7.7358,15.891,0.4912,382.5,0.3546,0.935,0
CELL_017,54,2019,3,2019-01-14,1,0,0,35.499,-11.6663,16.025,0.4601,514.9,0.3546,0.935,0
CELL_018,54,2019,3,2019-01-14,1,0,0,29.685,-8.8911,15.216,0.9551,459.2,0.3546,0.935,0
CELL_019,54,2019,3,2019-01-14,1,0,0,35.665,-10.9873,16.12,0.1777,374.7,0.3546,0.935,0
CELL_020,54,2019,3,2019-01-14,1,0,0,34.037,-10.4347,17.422,0.9545,567.1,0.3546,0.935,0
CELL_021,54,2019,3,2019-01-14,1,0,0,32.437,-10.1481,15.583,0.1772,283.7,0.3546,0.935,0
CELL_022,54,2019,3,2019-01-14,1,0,0,18.388,-5.4562,15.518,0.5351,375.3,0.3546,0.935,0
CELL_023,54,2019,3,2019-01-14,1,0,0,25.155,-7.2431,14.914,0.1467,419.8,0.3546,0.935,0
CELL_024,54,2019,3,2019-01-14,1,0,0,23.991,-7.0559,16.427,0.7506,473.6,0.3546,0.935,0
CELL_025,54,2019,3,2019-01-14,1,0,0,19.554,-5.7088,15.838,-0.1441,671.1,0.3546,0.935,0
CELL_026,54,2019,3,2019-01-14,1,0,0,39.423,-12.1387,15.381,1.3971,319.8,0.3546,0.935,0
CELL_027,54,2019,3,2019-01-14,1,0,0,26.211,-7.6132,15.738,0.6121,508.5,0.3546,0.935,0
CELL_028,54,2019,3,2019-01-14,1,0,0,37.607,-11.9962,17.409,0.5109,555.4,0.3546,0.935,0
CELL_029,54,2019,3,2019-01-14,1,0,0,32.047,-9.9324,15.116,1.0749,227.9,0.3546,0.935,0
CELL_030,54,2019,3,2019-01-14,1,0,0,36.147,-11.0833,15.609,0.8511,564.5,0.3546,0.935,0
CELL_031,54,2019,3,2019-01-14,1,0,0,27.873,-8.4928,15.168,0.1644,302.3,0.3546,0.935,0
CELL_032,54,2019,3,2019-01-14,1,0,0,25.633,-8.0526,17.03,0.6678,239.0,0.3546,0.935,0
CELL_033,54,2019,3,2019-01-14,1,0,0,30.224,-9.563,15.567,0.738,769.3,0.3546,0.935,0
CELL_034,54,2019,3,2019-01-14,1,0,0,15.845,-4.129,15.036,0.3885,779.4,0.3546,0.935,0
CELL_035,54,2019,3,2019-01-14,1,0,0,33.754,-10.5199,16.24,-0.3923,685.0,0.3546,0.935,0
CELL_036,54,2019,3,2019-01-14,1,0,0,22.467,-6.0252,16.032,1.179,382.8,0.3546,0.935,0
CELL_037,54,2019,3,2019-01-14,1,0,0,17.917,-4.5439,15.93,0.111,258.6,0.3546,0.935,0
CELL_038,54,2019,3,2019-01-14,1,0,0,28.407,-8.7997,17.685,0.6268,610.5,0.3546,0.935,0
CELL_039,54,2019,3,2019-01-14,1,0,0,16.964,-4.4868,15.106,0.6829,464.1,0.3546,0.935,0
CELL_040,54,2019,3,2019-01-14,1,0,0,36.04,-11.2323,15.842,-0.0712,273.2,0.3546,0.935,0
CELL_041,54,2019,3,2019-01-14,1,0,0,38.739,-12.5359,15.825,-0.0313,497.1,0.3546,0.935,0
CELL_042,54,2019,3,2019-01-14,1,0,0,37.042,-11.3833,16.382,0.6963,220.6,0.3546,0.935,0
CELL_043,54,2019,3,2019-01-14,1,0,0,23.285,-6.817,14.639,1.1083,745.6,0.3546,0.935,0
CELL_044,54,2019,3,2019-01-14,1,0,0,13.173,-3.2293,16.093,0.7639,355.3,0.3546,0.935,0
CELL_045,54,2019,3,2019-01-14,1,0,0,37.131,-11.5684,15.815,1.321,597.5,0.3546,0.935,0
CELL_046,54,2019,3,2019-01-14,1,0,0,23.769,-6.7717,15.361,0.4873,387.0,0.3546,0.935,0
CELL_047,54,2019,3,2019-01-14,1,0,0,40.134,-12.6481,16.227,0.1918,512.0,0.3546,0.935,0
CELL_048,54,2019,3,2019-01-14,1,0,0,40.558,-12.7133,15.211,0.3799,528.0,0.3546,0.935,0
CELL_049,54,2019,3,2019-01-14,1,0,0,38.076,-12.1626,15.973,0.4072,310.9,0.3546,0.935,0
CELL_050,54,2019,3,2019-01-14,0,0,0,4.567,-0.4533,17.183,1.8953,3706.5,0.3546,0.935,0
CELL_051,54,2019,3,2019-01-14,0,0,0,5.181,-0.858,15.392,-0.3267,1566.6,0.3546,0.935,0
CELL_052,54,2019,3,2019-01-14,0,0,0,8.994,-1.7903,17.144,1.171,1263.7,0.3546,0.935,0
CELL_053,54,2019,3,2019-01-14,0,0,0,2.534,0.2458,14.189,0.994,2366.2,0.3546,0.935,0
CELL_054,54,2019,3,2019-01-14,0,0,0,0.0,0.5257,15.869,0.4343,3954.1,0.3546,0.935,0
CELL_055,54,2019,3,2019-01-14,0,0,0,4.24,-0.6946,15.681,0.6629,1574.6,0.3546,0.935,0
CELL_056,54,2019,3,2019-01-14,0,0,0,0.704,0.655,15.251,0.292,2950.8,0.3546,0.935,0
CELL_057,54,2019,3,2019-01-14,0,0,0,0.721,0.4854,15.47,0.8972,3237.2,0.3546,0.935,0
CELL_058,54,2019,3,2019-01-14,0,0,0,9.257,-2.1613,17.091,0.3655,1560.4,0.3546,0.935,0
CELL_059,54,2019,3,2019-01-14,0,0,0,4.281,-0.7607,14.97,-0.3883,3130.3,0.3546,0.935,0
CELL_060,54,2019,3,2019-01-14,0,0,0,2.673,0.6334,16.203,0.3054,1976.9,0.3546,0.935,0
CELL_061,54,2019,3,2019-01-14,0,0,0,1.226,0.2618,15.217,0.8561,2823.4,0.3546,0.935,0
CELL_062,54,2019,3,2019-01-14,0,0,0,0.891,0.5568,16.226,0.086,2827.3,0.3546,0.935,0
CELL_063,54,2019,3,2019-01-14,0,0,0,2.328,-0.0007,15.438,-0.4384,2514.5,0.3546,0.935,0
CELL_064,54,2019,3,2019-01-14,0,0,0,3.213,0.361,15.993,0.3567,1088.9,0.3546,0.935,0
CELL_065,54,2019,3,2019-01-14,0,0,0,2.631,-0.1222,16.283,0.2489,3473.0,0.3546,0.935,0
CELL_066,54,2019,3,2019-01-14,0,0,0,2.111,0.4536,15.946,1.0309,1826.5,0.3546,0.935,0
CELL_067,54,2019,3,2019-01-14,0,0,0,3.577,-0.1062,15.481,0.1094,1396.9,0.3546,0.935,0
CELL_068,54,2019,3,2019-01-14,0,0,0,0.499,1.2804,16.332,0.7449,930.5,0.3546,0.935,0
CELL_069,54,2019,3,2019-01-14,0,0,0,1.973,-0.0241,15.479,-0.1173,2690.9,0.3546,0.935,0
CELL_070,54,2019,3,2019-01-14,0,0,0,1.266,0.4306,14.359,0.2558,2968.2,0.3546,0.935,0
CELL_071,54,2019,3,2019-01-14,0,0,0,0.026,1.1907,16.903,-0.1664,853.1,0.3546,0.935,0
CELL_072,54,2019,3,2019-01-14,0,0,0,3.3,-0.3161,16.893,-0.1702,2438.7,0.3546,0.935,0
CELL_073,54,2019,3,2019-01-14,0,0,0,3.078,0.226,15.003,0.4058,1524.8,0.3546,0.935,0
CELL_074,54,2019,3,2019-01-14,0,0,0,3.197,-0.4018,16.538,0.0365,2864.6,0.3546,0.935,0
CELL_075,54,2019,3,2019-01-14,0,0,0,1.833,0.7381,16.07,1.116,1358.0,0.3546,0.935,0
CELL_076,54,2019,3,2019-01-14,0,0,0,5.327,-1.0787,15.919,-0.2739,3011.0,0.3546,0.935,0
CELL_077,54,2019,3,2019-01-14,0,0,0,0.222,1.3879,17.372,0.7108,2037.6,0.3546,0.935,0
CELL_078,54,2019,3,2019-01-14,0,0,0,6.285,-1.7069,14.982,0.3056,3797.5,0.3546,0.935,0
CELL_079,54,2019,3,2019-01-14,0,0,0,0.662,1.1189,15.826,-0.0707,1240.1,0.3546,0.935,0
CELL_080,54,2019,3,2019-01-14,0,0,0,2.066,0.8645,15.324,1.5829,1891.4,0.3546,0.935,0
CELL_081,54,2019,3,2019-01-14,0,0,0,2.85,0.2285,14.824,0.6427,1163.1,0.3546,0.935,0
CELL_082,54,2019,3,2019-01-14,0,0,0,5.711,-1.3441,16.013,0.0159,3759.0,0.3546,0.935,0
CELL_083,54,2019,3,2019-01-14,0,0,0,6.259,-1.1079,15.924,0.6951,3607.5,0.3546,0.935,0
CELL_084,54,2019,3,2019-01-14,0,0,0,1.818,0.526,16.254,0.3877,1625.4,0.3546,0.935,0
